01440, +42.58252,-72.02588,,GARDNER,25
01441, +42.36480,-71.89686,U,GARDNER,25
01450, +42.44639,-71.45940,,GROTON,25
01451, +42.50018,-71.57586,,HARVARD,25
01452, +42.48389,-72.01151,,HUBBARDSTON,25
01453, +42.47131,-71.83750,,LEOMINSTER,25
01460, +42.44639,-71.45940,,LITTLETON,25
01462, +42.58332,-71.75226,,LUNENBURG,25
01463, +42.44639,-71.45940,,PEPPERELL,25
01464, +42.44639,-71.45940,,SHIRLEY,25
01467, +42.48705,-71.61307,P,STILL RIVER,25
01468, +42.55505,-72.07228,,TEMPLETON,25
01469, +42.44639,-71.45940,,TOWNSEND,25
01470, +42.44639,-71.45940,U,GROTON,25
01471, +42.44639,-71.45940,U,GROTON,25
01472, +42.44639,-71.45940,P,WEST GROTON,25
01473, +42.54948,-71.91321,,WESTMINSTER,25
01474, +42.44639,-71.45940,,WEST TOWNSEND,25
01475, +42.66161,-72.04787,,WINCHENDON,25
01477, +42.36480,-71.89686,P,WINCHENDON SPRINGS,25
01501, +42.18483,-71.94718,,AUBURN,25
01503, +42.31290,-71.84165,,BERLIN,25
01504, +42.11407,-71.79978,,BLACKSTONE,25
01505, +42.30003,-71.94345,,BOYLSTON,25
01506, +42.19169,-72.10501,,BROOKFIELD,25
01507, +42.13277,-71.97262,,CHARLTON,25
01508, +42.10974,-72.07945,P,CHARLTON CITY,25
01509, +42.36480,-71.89686,P,CHARLTON DEPOT,25
01510, +42.41397,-71.68752,,CLINTON,25
01515, +42.20531,-72.04990,,EAST BROOKFIELD,25
01516, +42.11307,-71.89113,,DOUGLAS,25
01517, +42.36480,-71.89686,P,EAST PRINCETON,25
01518, +42.10640,-72.11404,,FISKDALE,25
01519, +42.20394,-71.68286,,GRAFTON,25
01520, +42.33679,-71.84531,,HOLDEN,25
01521, +42.06106,-72.16399,,HOLLAND,25
01522, +42.26462,-71.79544,,JEFFERSON,25
01523, +42.42718,-71.91177,,LANCASTER,25
01524, +42.23819,-72.01237,,LEICESTER,25
01525, +42.36480,-71.89686,P,LINWOOD,25
01526, +42.36480,-71.89686,P,MANCHAUG,25
01527, +42.25564,-71.81996,,MILLBURY,25
01529, +42.12466,-71.84694,,MILLVILLE,25
01531, +42.32093,-72.12864,,NEW BRAINTREE,25
01532, +42.32211,-71.64282,,NORTHBOROUGH,25
01534, +42.20719,-71.85680,,NORTHBRIDGE,25
01535, +42.27538,-72.08933,,NORTH BROOKFIELD,25
01536, +42.40755,-71.86040,,NORTH GRAFTON,25
01537, +42.16624,-71.89105,,NORTH OXFORD,25
01538, +42.36480,-71.89686,P,NORTH UXBRIDGE,25
01540, +42.10922,-71.85544,,OXFORD,25
01541, +42.45192,-71.88005,,PRINCETON,25
01542, +42.22008,-71.91436,,ROCHDALE,25
01543, +42.38351,-71.95463,,RUTLAND,25
01545, +42.28699,-71.71531,,SHREWSBURY,25
01546, +42.36480,-71.89686,U,SHREWSBURY,25
01550, +42.12925,-72.03115,,SOUTHBRIDGE,25
01560, +42.17654,-71.68191,,SOUTH GRAFTON,25
01561, +42.44353,-71.68613,P,SOUTH LANCASTER,25
01562, +42.25483,-72.06561,,SPENCER,25
01564, +42.36676,-71.93937,,STERLING,25
01566, +42.10273,-72.08099,,STURBRIDGE,25
01568, +42.17559,-71.60319,,UPTON,25
01569, +42.05973,-71.63843,,UXBRIDGE,25
01570, +42.13510,-71.99416,,WEBSTER,25
01571, +42.05918,-71.93703,,DUDLEY,25
01580, +42.36480,-71.89686,U,WESTBOROUGH,25
01581, +42.25522,-71.84586,,WESTBOROUGH,25
01582, +42.36480,-71.89686,U,WESTBOROUGH,25
01583, +42.36278,-71.78121,,WEST BOYLSTON,25
01585, +42.23563,-72.17252,,WEST BROOKFIELD,25
01586, +42.36480,-71.89686,P,WEST MILLBURY,25
01588, +42.16655,-71.89948,,WHITINSVILLE,25
01590, +42.12657,-71.75519,,SUTTON,25
01601,+42.265275,-71.87941,P,WORCESTER,25
01602, +42.27459,-71.84696,,WORCESTER,25
01603, +42.24544,-71.83925,,WORCESTER,25
01604, +42.24795,-71.76678,,WORCESTER,25
01605, +42.28879,-71.79612,,WORCESTER,25
01606, +42.31183,-71.79446,,WORCESTER,25
01607, +42.22645,-71.79250,,WORCESTER,25
01608, +42.29350,-71.92569,,WORCESTER,25
01609, +42.28256,-71.82768,,WORCESTER,25
01610, +42.24648,-71.80891,,WORCESTER,25
01611, +42.23939,-71.87871,,CHERRY VALLEY,25
01612, +42.30467,-71.89287,,PAXTON,25
01613,+42.293316,-71.80197,P,WORCESTER,25
01614, +42.36480,-71.89686,P,WORCESTER,25
01615, +42.36480,-71.89686,P,WORCESTER,25
01653, +42.36480,-71.89686,U,WORCESTER,25
01654, +42.36480,-71.89686,U,WORCESTER,25
01655, +42.36480,-71.89686,,WORCESTER,25
01701, +42.44639,-71.45940,,FRAMINGHAM,25
01702, +42.44639,-71.45940,,FRAMINGHAM,25
01703, +42.44639,-71.45940,P,FRAMINGHAM,25
01704, +42.44639,-71.45940,P,FRAMINGHAM,25
01705, +42.44639,-71.45940,P,FRAMINGHAM,25
01718, +42.44639,-71.45940,,VILLAGE OF NAGOG WOODS,25
01719, +42.44639,-71.45940,,BOXBOROUGH,25
01720, +42.44639,-71.45940,,ACTON,25
01721, +42.44639,-71.45940,,ASHLAND,25
01730, +42.44639,-71.45940,,BEDFORD,25
01731, +42.44639,-71.45940,,HANSCOM AFB,25
01740, +42.43604,-71.60591,,BOLTON,25
01741, +42.44639,-71.45940,,CARLISLE,25
01742, +42.44639,-71.45940,,CONCORD,25
01745, +42.29344,-71.50276,,FAYVILLE,25
01746, +42.44639,-71.45940,,HOLLISTON,25
01747, +42.12751,-71.53313,,HOPEDALE,25
01748, +42.44639,-71.45940,,HOPKINTON,25
01749, +42.44639,-71.45940,,HUDSON,25
01752, +42.44639,-71.45940,,MARLBOROUGH,25
01754, +42.44639,-71.45940,,MAYNARD,25
01756, +42.10035,-71.54696,,MENDON,25
01757, +42.14708,-71.52808,,MILFORD,25
01760, +42.44639,-71.45940,,NATICK,25
01770, +42.44639,-71.45940,,SHERBORN,25
01772, +42.29684,-71.53322,,SOUTHBOROUGH,25
01773, +42.44639,-71.45940,,LINCOLN,25
01775, +42.44639,-71.45940,,STOW,25
01776, +42.44639,-71.45940,,SUDBURY,25
01778, +42.44639,-71.45940,,WAYLAND,25
01784, +42.44639,-71.45940,P,WOODVILLE,25
01801, +42.48859,-71.15727,,WOBURN,25
01803, +42.50484,-71.20153,,BURLINGTON,25
01805, +42.44639,-71.45940,U,BURLINGTON,25
01806, +42.44639,-71.45940,U,WOBURN,25
01807, +42.44639,-71.45940,U,WOBURN,25
01808, +42.44639,-71.45940,U,WOBURN,25
01810, +42.64799,-71.16568,,ANDOVER,25
01812, +42.64719,-71.18420,U,ANDOVER,25
01813, +42.44639,-71.45940,U,WOBURN,25
01815, +42.44639,-71.45940,U,WOBURN,25
